asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
1609078756	The Inventors Secret (Cragbridge Hall) Paperback	Children's Books	Science Fiction & Fantasy	bird	51.0536670685												
1609101855	The Raven & the Wolf: Chronicle I - Blood Oath Paperback	Literature & Fiction	Genre Fiction	teddy	51.1977434158												
1609450922	The Rage (World Noir) Paperback	Mystery, Thriller & Suspense	Mystery	car	55.8205902576												
1609493060	Manhattan Mafia Guide: Hits, Homes & Headquarters Paperback	History	Americas	tie	60.3736758232												
1609495152	The Battle of Bennington: Soldiers & Civilians Paperback	History	Americas	umbrella	51.7356693745												
1609496027	How to Catch a Lobster in Down East Maine (American Palate) Paperback	History	Americas	boat	84.3250453472	orange	57.1353852749										
1609611276	The Kimchi Chronicles: Korean Cooking for an American Kitchen Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	87.1142745018	sandwich	56.2526941299	dining table	52.3931086063								
1609613066	Grain Mains: 101 Surprising and Satisfying Whole Grain Recipes for Every Meal of the Day Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	sandwich	95.6132769585	cup	84.1152250767										
1609613546	Keepers: Two Home Cooks Share Their Tried-and-True Weeknight Recipes and the Secrets to Happiness in the Kitchen Hardcover	Cookbooks, Food & Wine	Cooking Methods	pizza	88.4517073631												
1609613627	The Soup & Bread Cookbook: More Than 100 Seasonal Pairings for Simple, Satisfying Meals Paperback	Cookbooks, Food & Wine	Regional & International	bowl	78.447663784	dining table	58.5429310799	cup	55.2951574326								
1609615735	The Beekman 1802 Heirloom Dessert Cookbook: 100 Delicious Heritage Recipes from the Farm and Garden Hardcover	Cookbooks, Food & Wine	Regional & International	bakery	99.9285757542												
1609618440	The Natural Menopause Solution: Expert Advice for Melting Stubborn Midlife Pounds, Reducing Hot Flashes, and Getting Relief from Menopause Symptoms Paperback	Health, Fitness & Dieting	Alternative Medicine	cup	59.7991406918												
1609940113	Creating Personal Presence: Look, Talk, Think, and Act Like a Leader Paperback	Business & Money	Management & Leadership	umbrella	93.2264983654												
160994710X	Managers As Mentors: Building Partnerships for Learning Paperback	Business & Money	Management & Leadership	cup	85.9312415123												
161039271X	Why Growth Matters: How Economic Growth in India Reduced Poverty and the Lessons for Other Developing Countries Hardcover	Politics & Social Sciences	Politics & Government	truck	95.0341880322												
1610914236	How to Study Public Life 2nd Edition	New, Used & Rental Textbooks	Social Sciences	chair	55.7191431522												
1611680069	The Lighthouse Santa Hardcover	Children's Books	Holidays & Celebrations	airplane	51.5006959438												
1611792738	A Sea Unto Itself Paperback	Literature & Fiction	Genre Fiction	umbrella	50.6335377693												
161180065X	Tinkerlab: A Hands-On Guide for Little Inventors Paperback	Education & Teaching	Schools & Teaching	bowl	91.7904376984												
1611861314	Dangerous Friendship: Stanley Levison, Martin Luther King Jr., and the Kennedy Brothers Paperback	Politics & Social Sciences	Politics & Government	tie	71.1156308651												
1612052509	Surplus American: How the 1% is Making Us Redundant 1st Edition	New, Used & Rental Textbooks	Social Sciences	bird	67.6851272583	airplane	50.7783651352										
1612120059	Rosemary Gladstar's Medicinal Herbs: A Beginner's Guide: 33 Healing Herbs to Know, Grow, and Use Paperback	Crafts, Hobbies & Home	Home Improvement & Design	potted plant	61.0066711903	wine glass	60.2489352226										
1612120520	101 Ground Training Exercises for Every Horse & Handler (Read & Ride) Spiral-bound	Crafts, Hobbies & Home	Pets & Animal Care	horse	99.9801695347												
1612121373	Spruce: A Step-by-Step Guide to Upholstery and Design Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	chair	63.0368471146												
161218149X	It's a Waverly Life (The (Mis)Adventures of Waverly Bryson) Paperback	Literature & Fiction	Women's Fiction	cup	72.8902935982												
1612184332	Everyone Leaves Paperback	Literature & Fiction	Genre Fiction	swimming_trunks	84.247469902												
1612184790	Intimate Deception Paperback	Romance	Historical	wig	80.1066398621	teddy	55.2935898304										
1612345646	Whiskey Women: The Untold Story of How Women Saved Bourbon, Scotch, and Irish Whiskey Hardcover	Cookbooks, Food & Wine	Beverages & Wine	bottle	88.6462032795												
1612383327	Moon Chile: Including Easter Island (Moon Handbooks) Paperback	Travel	South America	bird	72.2459435463												
1612383696	Rick Steves' Europe Through the Back Door 2013: The Travel Skills Handbook Paperback	Travel	Europe	boat	67.9012537003												
1612386636	Rick Steves' Paris 2014 Paperback	Travel	Europe	dog	84.1586530209												
1612386695	Rick Steves' London 2014 Paperback	Travel	Europe	clock	81.0947179794												
1612421172	Seven Views of Olduvai Gorge - Hugo and Nebula Winner Paperback	Science Fiction & Fantasy	Science Fiction	dog	55.8315575123												
1612430244	Grace's Sweet Life: Homemade Italian Desserts from Cannoli, Tiramisu, and Panna Cotta to Torte, Pizzelle, and Struffoli Paperback	Cookbooks, Food & Wine	Regional & International	cake	92.4687504768	bakery	90.3079092503										
161243052X	Muffin Tin Chef: 101 Savory Snacks, Adorable Appetizers, Enticing Entrees and Delicious Desserts Paperback	Cookbooks, Food & Wine	Baking	pizza	92.55	sandwich	56.6568136215	bowl	53.1661272049								
161243097X	Taste of Tremé: Creole, Cajun, and Soul Food from New Orleans' Famous Neighborhood of Jazz Hardcover	Cookbooks, Food & Wine	Regional & International	clock	62.6619875431												
1612431062	Savory Pies: Delicious Recipes for Seasoned Meats, Vegetables and Cheeses Baked in Perfectly Flaky Pie Crusts Paperback	Cookbooks, Food & Wine	Baking	pizza	97.0602869987												
1612432220	Savory Cocktails: Sour Spicy Herbal Umami Bitter Smoky Rich Strong Paperback	Cookbooks, Food & Wine	Beverages & Wine	cup	96.4212715626	candle	51.6583681107										
1612432379	The Southern Po' Boy Cookbook: Mouthwatering Sandwich Recipes from the Heart of New Orleans Paperback	Cookbooks, Food & Wine	Regional & International	sandwich	72.9997813702	donut	55.3688645363										
1612432891	Mason Jar Salads and More: 50 Layered Lunches to Grab and Go Paperback	Cookbooks, Food & Wine	Cooking Methods	vase	91.3402557373	bottle	58.2917034626										
161281039X	Our Favorite Recipes for One or Two (Our Favorite Recipes Collection) Spiral-bound	Cookbooks, Food & Wine	Cooking Methods	cake	82.3081493378	bowl	78.2716810703										
1612810853	101 Breakfast & Brunch Recipes (101 Cookbook Collection) Spiral-bound	Cookbooks, Food & Wine	Main Courses & Side Dishes	cake	61.3421559334	sandwich	61.7037117481	bakery	59.1527223587								
1612910971	Pursue the Intentional Life: ``Teach us to number our days, that we may gain a heart of wisdom.`` (Psalm 90:12) Paperback	Christian Books & Bibles	Christian Living	bird	75.9857475758												
1613740093	First Class: The Legacy of Dunbar, Americas First Black Public High School Hardcover	History	Americas	chair	52.8486132622												
161374028X	Albert Einstein and Relativity for Kids: His Life and Ideas with 21 Activities and Thought Experiments (For Kids series) Paperback	Children's Books	Science, Nature & How It Works	tie	97.008472681	clock	88.3236706257										
1613745524	Redefining Girly: How Parents Can Fight the Stereotyping and Sexualizing of Girlhood, from Birth to Tween Paperback	Parenting & Relationships	Parenting	wig	66.1423325539												
1613747187	Grandma Gatewood39;s Walk - The Inspiring Story of the Woman Who Saved the Appalachian Trail	History	Americas	car	76.6443133354												
1614274371	A Theory of Human Motivation Paperback	Medical Books	Psychology	chair	54.5830488205												
1614486468	Changing the Game: The Parent's Guide to Raising Happy, High Performing Athletes, and Giving Youth Sports Back to our Kids Paperback	Sports & Outdoors	Coaching	sports ball	95.9161221981												
1614654506	The Easy-Shmeezy Guide to Yiddish Paperback	Humor & Entertainment		carton	85.0733816624												
1615190198	Veggie Burgers Every Which Way: Fresh, Flavorful and Healthy Vegan and Vegetarian Burgers-Plus Toppings, Sides, Buns and More Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	bakery	81.6538274288	cake	61.8731319904	sandwich	57.7584803104								
1615190422	Quick and Easy Low-Cal Vegan Comfort Food: 150 Down-Home Recipes Packed with Flavor, Not Calories Paperback	Cookbooks, Food & Wine	Regional & International	sandwich	78.3353745937												
1615190708	Bébé Gourmet: 100 French-Inspired Baby Food Recipes For Raising an Adventurous Eater Paperback	Cookbooks, Food & Wine	Regional & International	bowl	66.6492402554												
1615640460	The Complete Idiot's Guide to the Mediterranean Diet: Indulge in This Healthy, Balanced, Flavored Approach to Eating Paperback	Cookbooks, Food & Wine	Regional & International	bowl	80.6940734386	bottle	55.7060420513										
1615641459	The Complete Idiot's Guide to Sausage Making: Techniques and Recipes for Home-Fresh, Delicious Sausage Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	candle	95.5077290535												
1615642250	The Complete Idiot's Guide to Juice Fasting: Over 75 Fresh and Tasty Recipes to Cleanse and Nourish Your Body Paperback	Cookbooks, Food & Wine	Beverages & Wine	vase	97.0788300037												
1615642277	Puzzle Baron's Acrostics: Hours of Brain-Challenging Fun! Paperback	Humor & Entertainment	Puzzles & Games	crossword_puzzle	100												
1616080663	The Ultimate Guide to Frying: How to Fry Just about Anything (The Ultimate Guides) Paperback	Cookbooks, Food & Wine	Beverages & Wine	broccoli	68.2233333588												
1616082747	Live Raw: Raw Food Recipes for Good Health and Timeless Beauty Paperback	Crafts, Hobbies & Home	Home Improvement & Design	pizza	86.3698363304												
1616082798	Dos Caminos Mexican Street Food: 120 Authentic Recipes to Make at Home Hardcover	Cookbooks, Food & Wine	Regional & International	cup	86.1616253853	bowl	51.4622688293										
1616083999	Austrian Desserts and Pastries: 108 Classic Recipes Hardcover	Cookbooks, Food & Wine	Baking	bakery	86.38	sandwich	59.1006278992										
1616084731	The Healthy Green Drink Diet: Advice and Recipes to Energize, Alkalize, Lose Weight, and Feel Great Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	cup	80.448281765	potted plant	77.3135244846	broccoli	62.8492355347	orange	51.4642953873	apple	50.9315252304	vase	50.4996240139		
1616086297	Rawmazing Desserts: Delicious and Easy Raw Food Recipes for Cookies, Cakes, Ice Cream, and Pie Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	bakery	99.9393343925	cake	86.8601977825										
1616087080	Mary's Mosaic: The CIA Conspiracy to Murder John F. Kennedy, Mary Pinchot Meyer, and Their Vision for World Peace 1st Edition	New, Used & Rental Textbooks	Humanities	dog	60.8833611012												
1616088702	Real Irish Food: 150 Classic Recipes from the Old Country Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	58.0050647259												
1616145994	God and the Folly of Faith: The Incompatibility of Science and Religion Paperback	Religion & Spirituality	Religious Studies	cup	59.1468393803												
161614923X	The Mob and the City: The Hidden History of How the Mafia Captured New York Hardcover	History	Americas	tie	55.2321493626												
1616280662	Eggs: Fresh, Simple Recipes for Frittatas, Omelets, Scrambles & More Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	pizza	99.966108799												
1616281677	Soup of the Day (Williams-Sonoma): 365 Recipes for Every Day of the Year Hardcover	Cookbooks, Food & Wine	Main Courses & Side Dishes	bowl	78.4906804562												
1616281685	Pizza: Award-Winning Pies for the Home Kitchen Hardcover	Cookbooks, Food & Wine	Baking	pizza	87.0397090912												
1616283793	Two in the Kitchen (Williams-Sonoma): A Cookbook for Newlyweds Hardcover	Cookbooks, Food & Wine	Cooking Methods	bowl	70.9737658501	dining table	50.0875711441										
1616284951	Vegetable of the Day (Williams-Sonoma): 365 Recipes for Every Day of the Year Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	carrot	72.3471343517												
1616285435	Perfect Panini: Mouthwatering recipes for the world's favorite sandwiches Hardcover	Cookbooks, Food & Wine	Main Courses & Side Dishes	sandwich	75.8063793182	bakery	66.51										
1616286652	Healthy Dish of the Day (Williams-Sonoma) Hardcover	Cookbooks, Food & Wine	Special Diet	carrot	58.3004891872												
1616366494	Bambinelli Sunday: A Christmas Blessing Hardcover	Children's Books	Literature & Fiction	teddy	74.8232245445												
1616381493	The Juice Lady's Turbo Diet: Lose Ten Pounds in Ten Daysthe Healthy Way! Paperback	Health, Fitness & Dieting	Diets & Weight Loss	broccoli	54.2955696583												
161689167X	Manhattan Classic: New York's Finest Prewar Apartments Hardcover	Arts & Photography	Architecture	chair	67.0937359333	vase	54.2719841003										
1616960922	The Emperor's Soul (Hugo Award Winner - Best Novella) Paperback	Mystery, Thriller & Suspense	Thrillers & Suspense	wig	99.9667644501												
1617230030	Reach for the Skies: Ballooning, Birdmen, and Blasting into Space Hardcover	Engineering & Transportation	Transportation	airplane	93.1287944317												
1617479012	Come Boldly: Timeless Daily Encouragements on Prayer (Navpress Devotional Readers) Hardcover	Christian Books & Bibles	Christian Living	book	66.3830816746												
