asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
1929918488	The Orchard (American Poets Continuum) Paperback	Literature & Fiction	Poetry	cat	59.5791995525	brass	55.1727235317										
1930038755	Chinese Astrology: 2014 Year of the Wood Horse Paperback	Religion & Spirituality	New Age & Spirituality	horse	65.8010184765												
1930074131	God's Brothel: The Extortion of Sex for Salvation in Contemporary Mormon and Christian Fundamentalist Polygamy and the Stories of 18 Women Who Escaped Paperback	Christian Books & Bibles	Christian Living	jersey	51.4217615128												
1930092512	Christian Liberty Nature Reader Book 1 (Christian Liberty Nature Readers) Paperback	Education & Teaching	Schools & Teaching	bird	99.5406627655	cat	87.9140555859										
1930238185	Missing in the Minarets: The Search for Walter A. Starr, Jr. Paperback	History	Americas	alp	87.4852478504												
1930332750	El Color de mis Palabras (Spanish Edition) (Spanish) Paperback	Children's Books	Growing Up & Facts of Life	rule	99.7671663761												
1930332831	Un Pez, Dos Peces, Pez Rojo, Pez Azul (I Can Read It All by Myself Beginner Books (Hardcover)) (Spanish Edition) (Spanish) Hardcover	Children's Books	Literature & Fiction	bird	60.1008355618												
193036752X	Mr. Pipes and Psalms and Hymns of the Reformation Paperback	Teen & Young Adult	Literature & Fiction	bathing_cap	97.86												
1930398166	The Lanahan Readings in the American Polity 5th Edition	New, Used & Rental Textbooks	Social Sciences	Christmas_stocking	88.9563918114												
1930448589	The CalorieKing Calorie, Fat & Carbohydrate Counter 2014: Pocket-Size Edition Paperback	Health, Fitness & Dieting	Diets & Weight Loss	sandwich	96.2121903896	stop sign	63.2147431374	apple	55.707103014	cheeseburger	55.8335244656						
1930464134	On Being Ill: with Notes from Sick Rooms by Julia Stephen Paperback	Biographies & Memoirs	Arts & Literature	tray	82.8318893909	teddy bear	80.5830776691										
1930485042	30 Essential Yoga Poses: For Beginning Students and Their Teachers Paperback	Crafts, Hobbies & Home	Home Improvement & Design	balance_beam	86.5330576897												
1930485123	Yoga: Awakening the Inner Body Paperback	Health, Fitness & Dieting	Alternative Medicine	balance_beam	87.90320158												
1930485174	Teaching Yoga: Exploring the Teacher-Student Relationship Paperback	Education & Teaching	Schools & Teaching	tennis_ball	85.2196335793	face_powder	70.0833141804										
1930485182	The Woman's Yoga Book: Asana and Pranayama for all Phases of the Menstrual Cycle Paperback	Health, Fitness & Dieting	Exercise & Fitness	kite	62.200820446	frisbee	55.8299720287										
1930485212	Yogabody: Anatomy, Kinesiology, and Asana Paperback	Health, Fitness & Dieting	Exercise & Fitness	brassiere	66.0777211189												
1930485328	Sparks of Divinity: The Teachings of B. K. S. Iyengar Paperback	Health, Fitness & Dieting	Exercise & Fitness	bed	52.3094892502												
1930603924	Zone Perfect Cookbook Paperback	Cookbooks, Food & Wine	Special Diet	apple	79.1937112808	green_mamba	79.4390380383	Granny_Smith	73.8056242466								
1930722192	The Secret Spiritual World of Children: The Breakthrough Discovery that Profoundly Alters Our Conventional View of Children's Mystical Experiences Paperback	Health, Fitness & Dieting	Psychology & Counseling	donut	54.1732251644												
1930722621	Mortician Diaries: The Dead-Honest Truth from a Life Spent with Death Paperback	Self-Help	Relationships	street_sign	77.4647057056	tv	59.4631016254										
1930882238	Student Lab Notebook: 50 Carbonless Duplicate Sets	Science & Math	Chemistry	cup	72.6106762886												
1930882505	Student Lab Notebook: 50 Top Bound Carbonless Duplicate Sets(cover may vary) 2013th Edition	Science & Math	Chemistry	cup	59.5923542976												
1930900058	Twig Hardcover	Children's Books	Literature & Fiction	frisbee	50.9149849415												
1930900201	A Pair of Red Clogs Hardcover	Children's Books	Growing Up & Facts of Life	cat	59.0153217316												
1930900678	The Giraffe That Walked to Paris Hardcover	Children's Books	History	bib	82.3728322983	kite	64.3675088882										
193105939X	La Ley de La Atraccion: Mitos y Verdades Sobre El Secreto Mas Extrano del Mundo (Spanish Edition) (Spanish) PRIMERA EDIION Edition	Religion & Spirituality	New Age & Spirituality	umbrella	68.5147166252												
1931068739	Write Everything Right!: Let the world’s highest-paid writers show you the secrets of making readers love your: e-mails, letters, memos, blog, ... website and yes, especially your résumé! Paperback	Reference	Writing, Research & Publishing Guides	laptop	70.205360651												
1931257078	Streetwise Cuba Map - Laminated Country Road Map of Cuba Map	Travel	Caribbean	clock	99.5548605919												
1931257116	Streetwise Tokyo Map - Laminated City Center Street Map of Tokyo, Japan Map	Travel	Asia	scoreboard	57.9790651798												
1931257388	Streetwise Dublin Map - Laminated City Center Street Map of Dublin, Ireland Map	Travel	Europe	clock	85.9407663345												
1931382484	Landscapes of Cycling Hardcover	Arts & Photography	Photography & Video	alp	66.0778045654	bicycle	51.3284385204										
1931397554	The Adventures of Munford: Munford Meets Lewis and Clark Paperback	Children's Books		bed	76.7998576164												
1931398100	Fruits and Vegetables / Frutas y vegetales (English and Spanish Foundations Series) (Bilingual) (Dual Language) (Pre-K and Kindergarten) Board book	Children's Books	Growing Up & Facts of Life	apple	68.8848555088	orange	62.0678365231										
1931398526	Lola (English and Spanish Foundations Series) (Paperback Storybook) (Bilingual) (Dual Language) (English and Spanish Edition) Paperback	Children's Books	Growing Up & Facts of Life	Christmas_stocking	50.5353152752												
1931492220	The Giggly Guide to Grammar Student Edition 64700th Edition	Reference	Writing, Research & Publishing Guides	tripod	53.4645020962												
1931498776	American Farmstead Cheese: The Complete Guide To Making and Selling Artisan Cheeses Hardcover	Cookbooks, Food & Wine	Regional & International	shower_cap	88.75	pill_bottle	61.625212431										
1931636745	Melvin the Magnificent Molar Paperback	Children's Books	Growing Up & Facts of Life	cup	78.1739830971												
1931686424	Better Than Homemade Paperback	Cookbooks, Food & Wine	Beverages & Wine	meat_loaf	89.48	clock	70.1082825661										
1931721262	Ciao Sicily: Recipes from the PBS Series Cucina Sicilia (Ciao Series) Hardcover	Cookbooks, Food & Wine	Regional & International	wine glass	91.8230414391	king_crab	59.2297375202	bottle	57.9608142376								
1931930252	Understanding Arabs: A Guide for Modern Times 4th Edition	New, Used & Rental Textbooks	Humanities	prayer_rug	98.0635464191												
1932012540	Exploring Creation with Biology 2nd Edition	Teen & Young Adult	Education & Reference	zebra	99.9998688698												
1932012559	Solutions and Tests for Exploring Creation with Biology 2nd Edition 2nd Edition	Education & Teaching	Schools & Teaching	zebra	99.9988913536												
1932012737	Exploring Creation with Zoology 2: Swimming Creatures of the Fifth Day (Young Explorer (Apologia Educational Ministries)) 1st Edition	New, Used & Rental Textbooks	Education	bird	75.2368509769												
193201277X	Exploring Creation with Physical Science 2nd Edition	Science & Math	History & Philosophy	orange	50.2746582031												
1932096655	Ronald Reagan: Destiny at His Side (Heroes of History) Paperback	Children's Books	Biographies	car	78.3649563789	horse	67.9782986641										
1932124624	The Deadly Sins Of Aristotle Onassis Hardcover	Biographies & Memoirs	Historical	tie	53.2412707806												
1932225005	The Bulletproof George Washington 3rd Edition	Biographies & Memoirs	Leaders & Notable People	brass	89.5474970341												
1932236457	Office Of Assertion: An Art Of Rhetoric For Academic Essay 1st Edition	Reference	Writing, Research & Publishing Guides	brass	85.0273668766												
193227328X	Atkins: The Complete Cookbook Hardcover	Cookbooks, Food & Wine	Special Diet	orange	88.9125943184	plate	67.737531662	broccoli	61.5730464458								
1932279539	Mommy, I Feel Funny! A Child's Experience with Epilepsy Paperback	Children's Books	Growing Up & Facts of Life	knot	51.6756474972												
1932319832	Tickle Monster Laughter Kit Hardcover	Children's Books	Activities, Crafts & Games	crate	64.6985054016												
1932350195	Philomena Paperback	Children's Books	Action & Adventure	prayer_rug	86.25												
1932350209	Herodotus and the Road to History Paperback	Children's Books	Literature & Fiction	horse	50.1586794853												
193236028X	Life and Limb: Skateboarders Write from the Deep End Paperback	Literature & Fiction	Short Stories & Anthologies	street_sign	99.9834537506												
1932487751	QuickBooks 2012 Complete Textbook Paperback	Computers & Technology	Software	mouse	97.5037336349	laptop	74.8287022114	chair	69.5526599884	tie	57.0059478283						
1932511555	The Book of Beginnings and Endings Paperback	Literature & Fiction	Poetry	throne	72.0567524433												
1932529357	Managing Health Services Organizations and Systems 5th Edition	New, Used & Rental Textbooks	Medicine & Health Sciences	traffic_light	55.89												
1932565124	Just Take a Bite: Easy, Effective Answers to Food Aversions and Eating Challenges! Paperback	Parenting & Relationships	Parenting	pizza	55.2415907383	ice_lolly	53.9860069752										
1932565450	Building Bridges Through Sensory Integration: Therapy for Children with Autism and Other Pervasive Developmental Disorders Spiral-bound	Health, Fitness & Dieting	Psychology & Counseling	umbrella	76.7886221409												
1932565469	Answers to Questions Teachers Ask about Sensory Integration: Forms, Checklists, and Practical Tools for Teachers and Parents Paperback	Education & Teaching	Schools & Teaching	frisbee	71.1913585663	clock	62.0083332062										
1932565620	No More Meltdowns: Positive Strategies for Managing and Preventing Out-Of-Control Behavior 1st Edition	Health, Fitness & Dieting	Psychology & Counseling	banana	58.9724898338												
1932565868	Sensitive Sam: Sam's Sensory Adventure Has a Happy Ending! Paperback	Children's Books	Growing Up & Facts of Life	teddy bear	64.8841798306												
1932603204	Epilepsy: A Guide to Balancing Your Life (American Academy of Neurology) Paperback	Health, Fitness & Dieting	Diseases & Physical Ailments	cup	57.0059418678												
1932603840	What Nurses Know...PCOS Paperback	Health, Fitness & Dieting	Women's Health	stethoscope	99.6385455132	clock	73.096382618										
1932624546	FOOD & WINE Annual Cookbook 2013: An Entire Year of Recipes Hardcover	Cookbooks, Food & Wine	Cooking Methods	wine glass	92.0586585999	pizza	86.735445261										
1932786325	A Child's Geography, Volume 1: Explore His Earth Pap/Cdr Edition	Education & Teaching	Schools & Teaching	laptop	66.7910218239												
1932841725	Long Division Paperback	Literature & Fiction	Genre Fiction	chain	99.4440972805												
1932870601	Late Rapturous (Autumn House Poetry) Paperback	Literature & Fiction	Poetry	digital_clock	54.9254357815												
1932907009	Save The Cat! The Last Book on Screenwriting You'll Ever Need Paperback	Humor & Entertainment	Movies	cat	98.9817678928	corkscrew	83.3530962467										
1932907203	Selling Your Story in 60 Seconds: The Guaranteed Way to Get Your Screenplay or Novel Read Paperback	Business & Money	Marketing & Sales	clock	99.6390521526	stopwatch	78.2914459705										
1932907262	Special Effects: How to Create a Hollywood Film Look on a Home Budget Paperback	Humor & Entertainment	Movies	stove	93.4338510036	puck	58.4636211395										
1932907351	Save the Cat! Goes to the Movies: The Screenwriter's Guide to Every Story Ever Told Paperback	Humor & Entertainment	Movies	cat	95.5476939678												
193290736X	The Writers Journey: Mythic Structure for Writers, 3rd Edition 3rd Edition	Reference	Writing, Research & Publishing Guides	maze	99.19												
1932907963	Writing Subtext: What Lies Beneath Paperback	Reference	Writing, Research & Publishing Guides	seashore	61.5535676479												
1932958096	Bob Dylan: The Essential Interviews Hardcover	Arts & Photography	Music	cellular_telephone	98.7077116966												
193295855X	The Haight-Ashbury: A History Paperback	Arts & Photography	Music	ice_cream	73.3050763607												
1932994114	In Style Parties (The Complete Guide to Easy, Elegant Entertaining) Hardcover	Cookbooks, Food & Wine	Entertaining & Holidays	cocktail_shaker	99.8860120773	wine glass	86.2636446953	eggnog	55.1255822182								
1933060468	Game On: The All-American Race to Make Champions of Our Children Hardcover	Sports & Outdoors	Miscellaneous	Band_Aid	87.2071266174												
1933231270	Elle Decor So Chic: Glamorous Lives, Stylish Spaces Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	studio_couch	85.7702553272	vase	57.4758529663										
1933231564	Glamour: Making it Modern Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	wall_clock	81.6227078438	chair	76.1732518673										
1933231602	Style and Substance: The Best of Elle Decor Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	altar	86.9659543037	chair	70.3224241734	vase	63.4226083755	potted plant	62.7553880215	book	54.7918498516	wine glass	50.1908540726		
1933241535	Grade 3 Addition & Subtraction (Kumon Math Workbooks) Paperback	Children's Books	Education & Reference	tricycle	97.3205506802	bicycle	65.6052827835	bird	58.3227574825								
