asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7	obj8	pb8
3822836435	Mies Van Der Rohe	Engineering & Transportation	Engineering	chair	73.2568740845														
3822837563	Pop Art Hardcover	Arts & Photography	History & Criticism	mask	87.3430907726														
3822841056	The Male Nude Mass Market Paperback	Arts & Photography	Photography & Video	person	96.0365772247	dumbbell	83.9343905449												
3822863289	Renoir Paperback	Arts & Photography	History & Criticism	wig	99.9260246754	person	89.4847929478	fur_coat	71.6406702995										
3829020295	Gentleman: A Timeless Fashion 0th Edition	New, Used & Rental Textbooks	Humanities	person	85.4603827	tie	82.0742487907												
382902875X	Veronese (Masters of Italian Art) Hardcover	Arts & Photography	History & Criticism	toyshop	79.4364392757	backpack	69.5582687855	person	62.9622578621	car	50.213265419								
3836502917	Los Angeles: Portrait of a City Hardcover	Arts & Photography	Photography & Video	person	99.9088764191														
3836505142	New York: Portrait Of A City Hardcover	Arts & Photography	Photography & Video	bow	89.2506122589	microphone	55.9658110142	person	54.4300079346										
3836527375	Bob Willoughby: Audrey Hepburn Hardcover	Arts & Photography	Photography & Video	person	72.674959898														
3836531224	Magritte Hardcover	Arts & Photography	Individual Artists	person	98.9069521427	tie	92.9158687592	apple	61.7594003677	mortarboard	58.3524465561	suit	57.78						
3836532158	Little Book of Big Penis (Taschen Pocket Series)			brassiere	96.8883752823	person	88.0079329014												
383653603X	Romeyn B. Hough: The Woodbook Hardcover	Arts & Photography	History & Criticism	cassette	56.945091486														
383653620X	Emilio Pucci Hardcover	Arts & Photography	Graphic Design	park_bench	72.3971605301	barbershop	51.01												
3836547961	My Buddy: World War II Laid Bare Hardcover	Arts & Photography	Photography & Video	person	97.9944169521	brass	94.41	cassette	59.660577774										
3836549980	National Geographic XXL: Around the World in 125 Years Limited edition Edition	Arts & Photography	Photography & Video	book	76.4106094837	binder	76.06												
3848000288	A Guy’s Guide to Style Hardcover	Arts & Photography	Graphic Design	person	99.4787335396	tie	66.09852314	Windsor_tie	65.2413964272										
3848002949	A Guy's Guide to Shoes Hardcover	Arts & Photography	Graphic Design	shoe_shop	64.0227615833														
3867871000	Supersized Hardcover	Arts & Photography	Photography & Video	person	88.4434759617	swimming_trunks	88.3506596088												
3867872260	Naked Hardcover	Arts & Photography	Photography & Video	person	87.758409977	swimming_trunks	75.1230239868												
386787428X	Masculinity Hardcover	Arts & Photography	Photography & Video	person	99.261957407	bathing_cap	84.75	swimming_trunks	74.2582261562										
3867874301	C.U.M. Hardcover	Arts & Photography	Photography & Video	tick	74.2675304413														
3867874468	The Dick Book: Tuning Your Favorite Body Part Paperback	Politics & Social Sciences	Social Sciences	toilet_tissue	87.6764655113	person	83.3826720715	bed	64.7710859776										
3867875243	In Your Hands: The Everyman's Guide Paperback	Politics & Social Sciences	Social Sciences	person	98.5250473022	swimming_trunks	53.4729421139												
3867875278	Fist me! Paperback	Politics & Social Sciences	Social Sciences	person	89.1279697418														
386787588X	Cum!: The Complete Guide to Orgasm Paperback	Politics & Social Sciences	Social Sciences	person	99.8180866241	swimming_trunks	99.6815264225												
3867876606	Spartacus International Gay Guide 2014/2015 (English, German, French, Spanish and Italian Edition) Paperback	Lesbian, Gay, Bisexual & Transgender Books	Travel	person	98.2685804367	swimming_trunks	72.55												
3867876924	Do Me!: The Complete Guide Paperback	Politics & Social Sciences	Social Sciences	person	97.425788641	swimming_trunks	50.8536458015												
3870590874	Romertopf cooking is fun. 350 delicious recipes for healthy, tasty easily - prepared food			wine glass	79.9072444439	bottle	51.4437615871												
3895089095	Southeast Asian Specialties (Culinaria) English ed Edition	Cookbooks, Food & Wine	Regional & International	pretzel	99.7497618198														
3898831582	The Hofbräuhaus Cookbook Hardcover	Cookbooks, Food & Wine		kite	55.7399392128														
3899554841	I Am Dandy: The Return of the Elegant Gentleman Hardcover	Arts & Photography	Photography & Video	tie	81.4894258976	person	78.7262797356	scoreboard	75.4042387009										
3921799856	Bavarian Cooking: Old Bavaria, Franconia and Swabia Hardcover	Cookbooks, Food & Wine	Regional & International	teapot	98.520976305	vase	76.0871589184												
3939767026	Red Sea Reef Guide, 5th Revised Edition 2011 Hardcover	Science & Math	Biological Sciences	coral_reef	55.6														
395497150X	200 Killer Sudoku 1 Paperback	Humor & Entertainment	Puzzles & Games	crossword_puzzle	100														
4333010284	Buddhist Sutras: Origin, Development, Transmission Paperback	Religion & Spirituality	Buddhism	rotisserie	97.4897265434	bed	59.5605254173	butcher_shop	50.820428133										
4774307092	My First Book Of Mazes Paperback	Children's Books	Activities, Crafts & Games	Band_Aid	65.7847881317														
4789009637	An Integrated Course in Elementary Japanese, Vol. 1 (English and Japanese Edition) 1st Edition	New, Used & Rental Textbooks	Humanities	carton	91.6472733021														
478901441X	Genki: An Integrated Course in Elementary Japanese Workbook I [Second Edition] (Japanese Edition) (Japanese and English Edition) (Japanese) 2nd edition Edition	New, Used & Rental Textbooks	Humanities	carton	63.4092211723														
4805310782	At Home in Japan: A Foreign Woman's Journey of Discovery Hardcover	Biographies & Memoirs	Historical	umbrella	89.918589592	clock	61.7353022099												
4805311290	A Geek in Japan: Discovering the Land of Manga, Anime, Zen, and the Tea Ceremony Paperback	Arts & Photography	Graphic Design	crossword_puzzle	99.7289776802	bowl	70.1092720032	cup	54.0199100971	person	54.3174862862								
4889960937	Quick & Easy Japanese Cuisine for Everyone (Quick & Easy Cookbooks Series) Paperback	Cookbooks, Food & Wine	Regional & International	butcher_shop	85.94	tray	61.0367178917												
4889961259	Quick & Easy Vietnamese: Home Cooking for Everyone (Quick & Easy Cookbooks Series) Paperback	Cookbooks, Food & Wine	Regional & International	bowl	62.7201855183	dining table	57.8404247761												
488996181X	Quick & Easy Tsukemono: Japanese Pickling Recipes Paperback	Cookbooks, Food & Wine	Regional & International	bowl	87.3142004013	dining table	58.722370863												
4890662502	TECHNIQUE FOR CONTEMPORARY FLUTE MUSIC Paperback	Arts & Photography	Music	can_opener	58.5526406765														
6070712714	El Hobbit. Movie Edition (Spanish Edition) (Spanish) Mass Market Paperback	Literature & Fiction	Genre Fiction	person	97.9184269905	theater_curtain	62.39												
6071104785	¡Despierta!...que la vida sigue. Reflexiones para disfrutar plenamente la vida (Spanish Edition) (Spanish) Paperback	Self-Help	Happiness	person	96.6345310211														
6071104807	Una buena forma para decir adiós: Palabras que te ayudarán a sobrellevar el duelo por la muerte, la ruptura amoros a y los malos hábitos (Spanish Edition) (Spanish) Paperback	Self-Help	Relationships	person	98.3639240265														
607111702X	El toque de Midas (Spanish Edition) (Spanish) Paperback	Business & Money	Small Business & Entrepreneurship	person	97.9000866413	tie	89.5192980766	groom	64.1232967377										
6073115024	Maestría de vida (Spanish Edition) (Spanish) Paperback	Self-Help	Motivational	person	93.4008300304														
6074001693	Amarse con los ojos abiertos: El desarrollo personal a través de la pareja (Biblioteca jorge bucay) (Spanish Edition) (Spanish) Paperback	Self-Help	Relationships	doormat	61.0549092293														
6074007713	El camino de los sabios: Filosofía para la vida cotidiana (Biblioteca Walter Riso) (Spanish Edition) (Spanish) Paperback	Politics & Social Sciences	Philosophy	clock	90.1840567589	maze	57.4267923832												
6074384991	Mas Alla de la Codependencia (Beyond Codependency): Como Crecer y Manejar nuestras relaciones y Convivencia Con Los Demas (Spanish Edition) (Spanish) 2nd Edition	New, Used & Rental Textbooks	Medicine & Health Sciences	quill	84.9258422852	person	78.1795799732	hammerhead	67.06										
6169060107	The Principles of Thai Cookery Hardcover	Cookbooks, Food & Wine		wok	98.484069109	bowl	56.4137399197												
8120348133	Statistics for Managers Paperback	Science & Math	Mathematics	shopping_cart	52.1879374981														
8170306876	The Essence of Yoga ; Reflections on the Yoga Sutras of Patanjali Paperback	Health, Fitness & Dieting	Exercise & Fitness	person	80.1878929138														
8170520525	Kundalini Yoga Paperback	Health, Fitness & Dieting	Exercise & Fitness	person	94.4548904896														
8172235410	Light on Pranayama Paperback	Politics & Social Sciences	Philosophy	person	98.3299672604														
8185787352	Surya Namaskara: A Technique of Solar Vitalization 2nd,Revised Edition	Sports & Outdoors	Individual Sports	frisbee	79.6780586243														
8185787387	Hatha Yoga Pradipika Paperback	Health, Fitness & Dieting	Alternative Medicine	clock	59.3177735806	bird	50.8144497871												
8192317129	The London Jungle Book Hardcover	Reference	Writing, Research & Publishing Guides	clock	96.9348728657														
8420467286	Don Quijote de la Mancha (Edicion del IV Centenario) (Spanish Edition) (Spanish) Hardcover	Literature & Fiction	World Literature	kite	55.2833735943														
8420633119	El Aleph Paperback	Literature & Fiction	Short Stories & Anthologies	snail	82.7413439751														
8424181158	David Va Al Colegio/David Goes to School (Spanish Edition) (Spanish) Paperback	Children's Books	Education & Reference	person	85.5128705502	pug	84.1217458248												
8425340446	El Camino de las Lagrimas			head_cabbage	92.5251662731	potted plant	50.5433917046												
8425423317	Hombre en busca de sentido (Spanish Edition) (Spanish) Paperback	Medical Books	Psychology	bed	51.8466055393	person	50.5368292332												
8433968084	Putas Asesinas (Spanish Edition) (Spanish) Paperback	Literature & Fiction	Short Stories & Anthologies	person	91.1693513393	vase	61.8526160717												
8437606608	Lazarillo de Tormes (Letras Hispánicas) (Spanish Edition) (Spanish) 0th Edition	New, Used & Rental Textbooks	Humanities	person	88.0640685558														
8466308547	Delirio (Narrativa (Punto de Lectura)) (Spanish Edition) (Spanish) 3rd Edition	New, Used & Rental Textbooks	Humanities	person	77.5887727737														
8466320407	Don Quijote de la Mancha ( Editorial Punto de Lectura ) Tapa Dura (Spanish) Hardcover	Teen & Young Adult	Literature & Fiction	nematode	80.0050258636														
8466322981	Chiquita (Spanish Edition) (Narrativa (Punto de Lectura)) (Spanish) Paperback	Literature & Fiction	Genre Fiction	person	86.6198897362	gong	81.4925312996												
847871118X	Shimriti (Spanish Edition) (Spanish) Paperback	Literature & Fiction	Foreign Language Fiction	person	89.2945051193														
8478712011	El juego de los cuentos(Contiene 5 CDs) (Spanish Edition) (Spanish) Audio CD	Self-Help	Relationships	person	93.7444746494	dog	77.9643535614												
8478718826	20 pasos hacia adelante (Spanish Edition) (Spanish) Hardcover	Self-Help	Personal Transformation	person	94.277960062														
8483835010	Soldados de Salamina (Spanish Edition) (Spanish) Mass Market Paperback	Literature & Fiction	World Literature	dog	62.4199092388														
8488342543	El Camaleon Camaleonico (Spanish Edition) (Spanish) Board book	Children's Books	Animals	puck	59.0731084347														
8492122919	COOKING IN SPAIN Paperback	Cookbooks, Food & Wine	Regional & International	apple	54.7680974007														
849654687X	Las mujeres que aman demasiado / Women Who Love Too Much (Zeta No Ficcion) (Spanish Edition) (Spanish) Paperback	Self-Help	Relationships	quill	99.0576148033	bird	73.3662128448												
8497773705	EL CANCER NO ES UNA ENFERMEDAD (Spanish Edition) (Spanish) Paperback	Medical Books	Medicine	jellyfish	84.7524940968														
8497776631	El regreso del caballero de la armadura oxidada (Coleccion Narrativa) (Spanish Edition) (Spanish) Paperback	Self-Help	Self-Esteem	person	85.9194040298	fountain	76.46												
8498674271	Seguir sin ti (Spanish Edition) (Spanish) Paperback	Parenting & Relationships	Family Relationships	padlock	71.7127323151	person	54.8183083534												
8498721725	Juan Salvador Gaviota (Spanish Edition) (Spanish) Paperback	Literature & Fiction	Foreign Language Fiction	bird	87.3241364956	kite	57.4943244457	quill	55.0448179245										
8831791559	The London Cut: Savile Row Bespoke Tailoring Paperback	Arts & Photography	Graphic Design	person	99.3998289108	bow_tie	99.9718129635	tie	73.3817577362										
8854406139	The World's Greatest Lighthouses Hardcover	Arts & Photography	Photography & Video	beacon	99.8588621616														
8862082703	Tom Bianchi: Fire Island Pines, Polaroids 1975-1983 Hardcover	Arts & Photography	Photography & Video	person	86.5717172623	swimming_trunks	72.7695167065	bathing_cap	69.5862174034										
8862083599	Derek Ridgers: 78-87 London Youth Hardcover	Arts & Photography	Photography & Video	person	98.9756047726	wig	80.4367363453												
